0.39,1.33,7.15
0.83,1.51,5.78
0.36,0.97,3.06
-0.48,0.24,-0.02
-0.70,0.14,-2.75
-0.35,0.45,-4.19
0.46,1.40,-3.88
1.69,2.59,-1.80
2.40,3.80,-0.49
2.34,4.08,-0.33
1.58,4.17,-0.35
0.76,4.61,0.38
0.23,4.96,1.69
0.37,5.55,3.12
1.26,6.20,4.38
2.10,6.73,5.14
2.26,7.24,6.33
2.29,7.76,7.04
1.94,8.01,8.22
1.35,8.03,8.78
0.95,7.92,9.05
0.84,7.78,8.96
0.97,7.57,8.69
1.13,7.48,8.63
1.30,7.34,8.88
1.40,7.14,9.07
1.33,6.93,9.10
1.24,6.83,9.12
0.91,6.55,8.81
0.62,6.37,8.50
0.47,6.26,8.41
0.73,6.32,8.34
1.10,6.30,8.15

--------
3
--------
10.04,6.45,32.91
5.03,-3.10,37.91
9.35,-2.48,19.67
1.51,-1.89,12.66
-7.83,-2.75,10.02
-7.97,-5.21,9.22
-4.07,-3.84,7.70
-0.49,-2.32,8.34
2.65,-1.34,10.68
4.12,-0.90,11.46
3.06,-1.80,10.30
1.86,-1.65,9.42
0.74,-1.64,9.46
-0.01,-1.58,10.01
-0.13,-1.57,10.49
0.32,-1.65,10.30
1.01,-1.61,9.96
1.26,-1.70,9.79
1.09,-1.76,9.55
0.67,-1.75,9.98
0.55,-2.08,9.67
0.77,-2.00,9.62
0.84,-1.91,9.63
0.85,-1.88,9.70
0.85,-1.81,9.85
0.74,-1.80,9.93
0.70,-1.78,9.99
0.77,-1.76,9.98
0.81,-1.79,9.87
0.83,-1.75,9.79
0.87,-1.73,9.79
0.81,-1.82,9.71
0.77,-1.85,9.57
0.78,-1.85,9.46
0.81,-1.84,9.42
0.89,-1.76,9.51
0.85,-1.80,9.67
0.83,-1.79,9.74
0.85,-1.78,9.82
0.87,-1.80,10.05

--------
4
--------
-11.54,-1.48,7.31
-11.19,-2.91,7.09
-7.70,-3.79,7.72
-2.29,-5.28,9.05
2.39,-5.53,10.12
7.97,-5.01,12.45
12.38,-3.13,14.17
14.79,-0.98,14.36
14.57,1.31,13.12
10.70,2.11,10.51
5.39,0.44,10.00
2.53,-0.11,10.23
0.88,0.56,9.89
0.99,0.43,9.58
1.14,0.32,9.68
1.41,0.35,10.11
1.69,0.33,10.38
1.86,0.25,10.33
1.95,0.29,10.21
1.83,0.31,10.07
1.42,0.39,9.91
1.10,0.39,9.78
0.86,0.42,9.70
0.70,0.49,9.76
0.57,0.55,9.94
0.38,0.62,10.17
0.14,0.67,10.28
-0.07,0.61,10.27
-0.24,0.53,10.13
-0.23,0.47,10.05
-0.21,0.49,10.05
-0.15,0.47,10.00
0.02,0.43,10.03
0.12,0.46,10.02
0.15,0.37,9.94
0.21,0.35,9.94
0.27,0.34,9.97
0.22,0.34,10.02
0.20,0.35,9.96
0.22,0.36,9.84

--------
5
--------
4.21,0.05,43.23
3.77,1.06,29.94
8.83,-1.32,15.33
2.44,-2.07,11.14
-2.82,-2.60,7.82
-4.33,-3.62,6.46
-2.27,-3.04,6.97
1.12,-2.01,10.91
2.61,-1.56,10.70
3.26,-1.32,10.63
1.87,-1.50,9.89
1.02,-1.49,9.46
0.90,-1.30,9.84
1.34,-1.06,10.49
1.50,-1.18,10.46
1.56,-1.37,9.88
1.32,-1.44,10.07
1.33,-1.54,9.95
1.44,-1.69,9.70
1.43,-1.77,9.39
1.18,-1.72,9.64
1.02,-1.70,9.68
1.17,-1.66,9.69
1.34,-1.65,9.79
1.33,-1.70,10.00
1.27,-1.56,10.05
1.40,-1.68,9.89
1.47,-1.73,9.76
1.45,-1.62,9.80
1.49,-1.73,9.56
1.43,-1.73,9.60
1.43,-1.71,9.67
1.45,-1.69,9.79
1.43,-1.73,9.85
1.40,-1.72,9.86
1.37,-1.71,9.81
1.33,-1.75,9.79
1.34,-1.75,9.80
1.35,-1.74,9.78
1.32,-1.73,9.82

--------
6
--------
1.28,-3.27,20.64
1.35,-2.97,23.11
1.52,-2.74,24.26
0.83,-2.83,24.47
0.01,-2.49,23.25
-0.49,-1.95,21.31
-0.26,-1.79,18.25
0.39,-1.90,15.11
0.82,-1.70,11.66
0.91,-1.34,9.67
0.87,-1.37,6.35
0.20,-1.19,2.32
0.39,-0.11,-0.30
0.59,0.52,-1.95
0.36,0.95,-2.72
0.12,1.29,-2.63
0.52,2.03,-2.76
0.40,2.09,-2.56
0.82,2.80,-2.13
1.42,3.94,-1.49
1.90,4.55,-0.41
2.02,4.93,0.71
2.44,5.54,2.07
3.14,6.13,3.24
3.47,6.35,3.96
3.45,6.39,4.61
3.17,6.59,5.57
2.98,6.96,6.93
2.71,7.34,7.99
2.37,7.61,8.89
1.86,7.56,9.22
1.73,7.43,9.17
1.84,7.18,8.64
1.85,6.84,7.98
2.22,6.81,8.13
2.10,6.61,8.01
2.23,6.53,7.92
2.28,6.48,7.92
2.22,6.45,8.09
2.02,6.43,8.16

--------
7
--------
2.87,-4.54,28.90
1.08,-5.98,38.59
13.21,1.62,18.42
1.12,-1.07,12.11
-2.77,-1.92,10.64
-4.27,-3.33,6.26
-2.02,-2.97,5.67
1.48,-1.38,7.16
3.36,-0.85,7.76
5.14,-1.07,14.11
3.51,-1.70,10.73
1.35,-1.33,9.74
0.38,-1.57,10.41
0.55,-1.27,10.53
1.51,-1.30,10.03
1.90,-1.41,9.68
1.92,-1.50,9.53
1.70,-1.58,9.59
1.49,-1.62,9.74
1.51,-1.58,9.80
1.55,-1.61,9.76
1.52,-1.63,9.79
1.50,-1.56,9.90
1.55,-1.51,9.94
1.61,-1.52,9.96
1.63,-1.57,9.89
1.67,-1.62,9.74
1.68,-1.63,9.62
1.67,-1.64,9.67
1.67,-1.67,9.70
1.57,-1.67,9.80
1.50,-1.68,9.86
1.48,-1.71,9.88
1.66,-1.80,9.75
1.67,-1.68,9.73
1.66,-1.66,9.72
1.74,-1.70,9.73
1.71,-1.65,9.73
1.65,-1.68,9.76
1.59,-1.74,9.80

--------
8
--------
-10.82,-1.54,7.44
-12.62,-2.29,7.76
-12.30,-3.68,7.91
-9.73,-4.02,7.14
-6.36,-4.97,6.72
-3.19,-6.53,8.09
3.33,-7.31,11.17
11.26,-5.83,13.38
18.06,-4.12,14.01
23.35,-0.93,13.33
19.68,2.20,10.25
11.33,0.79,9.94
5.62,-0.17,10.83
3.47,0.04,10.61
3.45,0.13,9.72
3.52,0.26,9.05
3.22,0.32,8.89
3.15,0.30,9.50
3.10,0.35,9.86
2.81,0.40,9.72
2.38,0.45,9.28
2.02,0.46,9.06
1.63,0.63,8.88
1.44,0.77,8.98
1.18,0.95,8.98
0.85,1.02,9.13
0.61,1.09,9.29
0.59,1.09,9.76
0.49,1.11,10.21
0.23,1.03,10.41
-0.02,0.94,10.47
-0.19,0.84,10.34
-0.27,0.75,10.28
-0.20,0.71,10.23
-0.06,0.70,10.08
0.14,0.67,10.03
0.44,0.66,10.12
0.62,0.60,10.12
0.70,0.54,9.96
0.73,0.52,9.76

--------
9
--------
12.37,-0.35,10.98
12.69,0.68,9.75
10.95,1.14,8.61
8.52,0.47,8.64
6.68,0.56,9.07
5.20,0.71,9.19
3.89,0.63,8.97
2.86,0.72,9.04
2.34,0.76,9.53
2.35,0.84,9.98
2.73,1.13,10.24
2.91,1.26,10.43
2.66,1.21,10.46
2.25,1.21,10.25
1.83,1.24,10.19
1.38,1.19,10.20
1.10,1.23,10.29
0.93,1.18,10.35
0.80,1.14,10.23
0.78,1.10,10.28
0.80,1.15,10.36
0.82,1.07,10.22
0.82,1.01,10.09
0.96,0.97,9.98
1.04,0.92,9.90
1.12,0.88,9.77
1.25,0.85,9.71
1.33,0.82,9.74
1.47,0.83,9.85
1.64,0.87,9.92
1.74,0.87,9.83
1.69,0.86,9.79
1.72,0.94,9.90
1.67,0.94,9.93
1.56,0.93,9.82
1.47,0.88,9.84
1.48,0.88,9.90
1.65,0.91,10.00
1.81,0.92,9.96
1.85,0.90,9.90

--------
10
--------
2.46,1.20,27.45
1.98,-4.56,33.66
1.32,-4.37,24.61
-0.49,-0.40,11.51
-5.43,-2.57,5.04
-5.70,-3.61,6.04
-0.94,-2.41,8.87
1.31,-1.88,11.05
2.75,-1.37,10.57
2.37,-1.45,9.87
1.24,-1.36,9.77
0.99,-1.53,9.52
1.00,-1.09,10.15
0.87,-1.25,10.90
0.55,-1.34,10.95
0.02,-1.43,10.69
0.04,-1.50,10.11
0.38,-1.57,9.79
0.89,-1.45,9.41
1.20,-1.33,9.09
1.02,-1.41,8.95
0.91,-1.47,8.83
0.82,-1.37,9.19
0.77,-1.46,9.51
0.68,-1.49,9.95
0.62,-1.53,10.24
0.50,-1.55,10.44
0.41,-1.59,10.46
0.51,-1.63,10.23
0.69,-1.60,9.87
0.87,-1.56,9.73
1.11,-1.53,9.66
1.22,-1.49,9.71
1.07,-1.56,9.82
0.96,-1.54,9.82
0.74,-1.56,9.86
0.58,-1.56,9.91
0.66,-1.52,9.91
0.81,-1.46,9.92
0.90,-1.47,9.99

--------
11
--------
-0.54,-2.26,21.11
-1.09,-1.96,21.97
-1.54,-2.07,21.11
-1.42,-1.82,19.10
-0.63,-1.60,17.68
0.58,-1.29,15.67
1.52,-1.02,12.51
1.98,-1.05,10.05
2.52,-1.37,7.11
1.78,-0.71,4.25
1.21,0.24,1.34
1.24,0.21,-1.18
0.80,0.63,-3.14
0.91,0.90,-3.90
0.83,1.29,-3.73
1.01,1.76,-2.72
1.39,2.21,-1.65
1.24,2.64,-1.24
1.12,2.66,-0.76
1.45,2.86,0.70
2.17,3.29,2.72
2.50,3.60,5.06
3.06,3.59,6.83
2.82,3.89,8.05
2.20,3.85,9.33
1.43,3.38,10.34
0.85,3.17,11.62
0.89,3.10,12.47
0.86,2.81,13.66
0.81,2.52,13.69
0.84,2.26,13.47
0.62,1.87,13.00
0.69,1.81,12.47
0.71,1.53,12.06
0.53,1.20,12.05
0.31,1.09,11.95
0.27,1.02,11.93
0.24,0.95,11.83
0.43,0.89,11.55
0.74,0.80,11.35

--------
12
--------
1.90,-5.94,30.95
1.31,-4.80,25.06
5.77,-1.19,21.15
6.09,3.28,16.17
-1.20,-0.89,11.77
-3.74,-2.23,11.46
-2.22,-2.69,9.80
-2.54,-4.59,9.37
-0.22,-3.21,7.46
2.44,-1.76,6.77
4.28,-1.82,6.41
4.21,-1.86,8.08
2.51,-1.73,12.79
2.16,-1.91,10.10
1.28,-1.83,10.20
0.97,-1.89,10.34
0.83,-2.08,10.80
0.93,-2.12,10.95
1.34,-2.48,10.11
1.68,-2.38,9.54
1.47,-2.39,9.60
1.08,-2.44,9.29
0.92,-2.40,8.98
0.95,-2.27,8.94
1.07,-2.23,9.08
1.30,-2.20,9.31
1.61,-2.13,9.59
1.64,-2.16,9.89
1.62,-2.11,10.09
1.60,-2.10,9.99
1.55,-2.09,9.91
1.55,-2.15,9.78
1.57,-2.15,9.60
1.53,-2.14,9.50
1.45,-2.20,9.35
1.32,-2.14,9.27
1.23,-2.12,9.35
1.23,-2.16,9.37
1.24,-2.18,9.40
1.26,-2.20,9.46

--------
13
--------
3.64,-2.54,33.62
2.94,-2.94,20.44
2.27,-1.67,14.19
-0.59,-1.66,12.22
-0.70,-2.55,9.68
0.85,-2.92,8.87
1.47,-2.66,8.73
1.77,-2.50,8.78
1.92,-2.45,8.86
2.07,-2.64,8.77
1.84,-2.61,8.59
1.53,-2.72,9.32
1.03,-2.50,9.99
1.02,-2.36,10.31
0.89,-2.42,10.73
1.06,-2.47,10.54
1.04,-2.45,10.09
1.21,-2.58,11.09
0.82,-3.00,9.76
1.07,-2.72,8.98
1.45,-2.46,8.79
1.70,-2.38,8.90
1.94,-2.31,8.82
1.85,-2.46,8.97
1.61,-2.54,9.34
1.45,-2.52,9.67
1.30,-2.52,9.79
1.19,-2.58,9.72
1.27,-2.55,9.51
1.39,-2.46,9.40
1.59,-2.44,9.49
1.75,-2.43,9.54
1.69,-2.45,9.56
1.41,-2.52,9.61
1.23,-2.59,9.61
1.18,-2.61,9.53
1.21,-2.62,9.55
1.31,-2.58,9.56
1.46,-2.52,9.58
1.47,-2.50,9.58

--------
14
--------
2.41,0.26,23.02
2.86,0.53,25.40
2.67,0.91,25.14
1.40,1.08,22.90
0.32,0.39,20.39
0.19,0.35,17.36
0.71,0.03,13.18
0.73,-0.44,9.12
0.95,-0.64,5.76
1.30,-0.20,2.66
2.85,1.00,0.25
1.58,1.32,-0.67
0.78,1.50,-0.95
0.08,1.62,-1.50
-0.61,2.01,-1.86
-0.79,2.59,-2.05
-0.20,3.34,-1.90
0.92,4.18,-0.91
1.97,5.14,0.70
2.51,5.74,2.10
2.27,5.94,2.91
2.30,5.97,3.19
2.11,6.05,3.90
1.99,6.27,4.86
2.43,6.20,5.51
2.18,6.54,6.64
2.04,6.56,7.34
1.59,6.46,7.92
1.41,6.06,7.90
1.13,5.66,7.75
0.89,5.29,7.70
1.03,5.13,7.59
1.14,4.93,7.12
1.43,4.60,6.95
1.74,4.56,7.13
1.98,4.54,7.23
1.82,4.18,7.17
1.43,3.85,7.02
1.02,3.53,6.86
0.92,3.25,6.88

--------
15
--------
8.65,-3.77,13.38
12.38,-1.82,13.81
14.54,-0.62,12.91
14.64,-0.27,10.50
11.63,0.74,8.29
7.02,-0.14,8.69
4.01,-0.87,9.89
2.72,-0.63,10.47
2.21,-0.44,10.04
2.10,-0.36,9.26
1.97,-0.51,9.28
1.99,-0.57,9.52
2.15,-0.50,9.70
2.36,-0.39,9.81
2.36,-0.33,9.80
2.16,-0.32,9.90
1.71,-0.53,10.03
1.24,-0.58,10.13
1.05,-0.52,10.02
0.95,-0.35,9.79
0.79,-0.43,9.74
0.60,-0.51,10.02
0.53,-0.52,10.28
0.19,-0.62,10.48
-0.09,-0.68,10.47
-0.21,-0.74,10.29
-0.21,-0.74,10.02
0.03,-0.73,9.83
0.37,-0.70,9.65
0.72,-0.62,9.62
0.85,-0.60,9.52
0.66,-0.69,9.51
0.30,-0.86,9.72
0.09,-0.84,9.85
-0.04,-0.81,9.76
-0.17,-0.79,9.74
-0.14,-0.78,9.79
0.00,-0.81,9.81
0.24,-0.79,9.90
0.49,-0.78,10.01

--------
16
--------
-1.83,-2.00,26.29
0.55,-7.52,26.25
-4.47,-5.69,20.93
-6.42,-4.41,14.33
-3.18,-4.51,11.09
-1.80,-4.70,16.56
-2.56,-5.09,10.75
0.17,-4.06,10.07
1.42,-3.12,10.27
2.60,-2.90,11.03
1.99,-2.94,10.29
1.45,-2.69,9.54
0.88,-2.44,9.79
0.31,-2.27,10.05
-0.04,-2.16,9.70
-0.02,-2.00,9.27
-0.02,-1.93,8.98
0.06,-1.83,8.80
0.09,-1.76,8.67
0.41,-1.66,8.40
0.58,-1.47,8.02
0.67,-1.33,7.65
0.64,-1.29,7.40
0.62,-1.16,7.07
0.57,-1.12,7.07
0.55,-1.11,7.32
0.45,-1.12,7.73
0.92,-1.04,7.95
1.05,-1.18,8.23
1.09,-1.20,8.76
0.95,-1.26,9.60
0.72,-1.31,9.94
0.44,-1.29,9.97
0.35,-1.36,10.26
0.29,-1.38,10.28
0.55,-1.47,10.52
0.65,-1.43,10.63
0.62,-1.47,10.66
0.49,-1.55,10.73
0.32,-1.61,10.64

--------
17
--------
-9.37,-1.64,6.66
-11.41,-2.33,7.94
-9.41,-2.72,10.76
-7.39,-2.80,9.28
-5.19,-3.18,7.83
-2.44,-3.61,8.11
1.13,-4.70,9.64
6.56,-4.43,13.20
9.81,-3.80,13.91
10.90,-1.42,12.35
10.65,0.05,10.78
9.59,0.66,9.36
7.20,0.22,9.34
4.57,-0.80,10.10
3.32,-0.88,10.32
2.63,-0.76,9.96
2.24,-0.79,9.62
2.14,-0.98,9.75
2.48,-1.01,9.94
2.90,-0.85,9.96
3.09,-0.71,9.84
2.83,-0.69,9.74
2.27,-0.65,9.72
1.76,-0.62,9.67
1.29,-0.54,9.68
1.04,-0.49,9.88
0.81,-0.58,10.01
0.61,-0.58,10.04
0.53,-0.56,10.00
0.49,-0.57,9.83
0.60,-0.54,9.70
0.76,-0.64,9.64
0.84,-0.74,9.82
0.97,-0.86,10.11
1.02,-0.77,10.42
0.91,-0.77,10.46
0.62,-0.96,10.19
0.53,-1.09,9.88
1.06,-1.00,9.75
1.55,-0.85,9.70

--------
18
--------
1.35,-2.50,19.97
1.12,-2.31,19.75
0.82,-2.14,18.81
0.64,-2.00,17.98
0.51,-2.08,15.89
0.69,-1.72,13.25
0.75,-1.57,10.59
0.28,-1.45,8.04
0.22,-1.72,4.81
0.44,-1.48,1.94
0.56,-0.66,0.27
0.76,1.12,-3.85
2.76,2.30,-6.08
2.33,0.35,-5.39
0.45,0.21,-4.33
0.07,1.11,-3.07
-0.19,1.84,-1.75
-0.33,3.37,-1.21
1.40,3.00,0.19
2.04,2.12,2.15
2.13,2.36,4.31
2.18,2.80,6.40
1.99,3.27,8.53
1.43,3.46,10.14
0.92,3.96,11.22
0.85,3.66,12.31
1.12,3.29,13.74
1.59,2.93,14.73
1.62,2.61,15.40
1.36,1.98,15.41
1.28,1.93,15.29
1.23,1.96,15.33
2.05,1.52,15.04
2.04,1.22,14.57
2.04,0.94,13.94
1.92,0.48,13.07
1.71,0.23,12.09
1.73,0.25,11.35
1.77,0.46,11.22
1.96,0.41,11.31

--------
19
--------
-0.61,6.28,24.18
8.37,3.87,41.68
7.57,2.31,17.32
-3.51,-2.86,11.52
-5.50,-3.03,10.77
-4.05,-1.63,9.92
-2.55,-1.10,10.01
-0.74,-0.79,10.42
0.97,-0.16,10.40
2.05,-0.13,9.82
2.31,-0.28,8.84
1.89,0.23,9.07
0.84,0.74,10.23
-0.08,0.78,10.79
-0.50,0.66,10.53
-0.53,0.50,10.13
-0.34,0.52,10.20
-0.11,0.45,10.35
0.22,0.47,10.30
0.53,0.35,9.87
0.81,0.25,9.29
1.05,0.24,8.80
1.02,0.32,8.72
0.88,0.30,8.66
0.72,0.28,8.61
0.89,0.38,8.65
1.04,0.47,8.71
1.09,0.53,8.80
0.92,0.52,8.88
0.93,0.57,9.02
1.08,0.65,9.13
1.02,0.60,9.23
0.83,0.51,9.48
0.67,0.52,9.74
0.59,0.56,9.97
0.60,0.61,10.20
0.60,0.65,10.44
0.52,0.62,10.55
0.38,0.54,10.50
0.27,0.49,10.49

--------
20
--------
